ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,INTERNA_OZNAKA_ODDANIH_PROSTOROV,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_ODDANIH_PROSTOROV,OPREMLJENOST_ODDANIH_PROSTOROV,MIKROLOKACIJA_ODDANIH_PROSTOROV,IZLOZBA,NAKUPOVALNI_CENTER,POVRSINA_ODDANIH_PROSTOROV,POVRSINA_ODDANIH_PROSTOROV_ENAKA_DELU_STAVBE,POGODBENA_NAJEMNINA_POSAMEZNIH_ODDANIH_PROSTOROV,OPOMBE_O_ODDANIH_PROSTORIH,LETO_IZGRADNJE_STAVBE,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA_DELA_STAVBE,PROSTORI_DELA_STAVBE,UPORABNA_POVRSINA_ODDANIH_PROSTOROV,GOSTINSKI_VRT,VKLJUCENOST_GOSTINSKEGA_VRTA_V_NAJEMNINO,POVRSINA_GOSTINSKEGA_VRTA,E_CENTROID,N_CENTROID,LETO
891646,1725,AJDOVŠČINA,LJUBLJANA,585,97,,LJUBLJANA,AJDOVŠČINA,4,,97,5,1,3,,,1010.3,,,,1980,9 - poslovni del stavbe,nadstropje,,1010.3,1010.3, poslovni prostor,1010.3,,,,461694.78,101640.61,2025
891618,1738,DRAVLJE,LJUBLJANA,1791,1,,LJUBLJANA,CESTA LJUBLJANSKE BRIGADE,9,A,1,11,0,,,,300,,,,1970,21 - Skladišče,klet,,2416.6,2416.6, proizvodni in skladiščni prostor,300,,,,460000.33,104801.1,2025
891628,1725,AJDOVŠČINA,LJUBLJANA,585,90,,LJUBLJANA,AJDOVŠČINA,4,,90,5,0,3,,,20.37,,,,1980,9 - poslovni del stavbe,nadstropje,,1267.7,1267.7, poslovni prostor,20.37,,,,461694.78,101640.61,2025
891632,1725,AJDOVŠČINA,LJUBLJANA,585,22,,LJUBLJANA,AJDOVŠČINA,4,,22,4,0,,,,30,,,,1980,15 - garaža,klet,,50,50, garaža,30,,,,461694.78,101640.61,2025
891636,1725,AJDOVŠČINA,LJUBLJANA,585,78,,LJUBLJANA,AJDOVŠČINA,4,,,14,1,,,,7,,,,1980,37 - skupni komunikacijski prostor,nadstropje,,28.5,28.5, skupni komunikacijski prostor,7,,,,461694.78,101640.61,2025
891611,678,SPODNJE RADVANJE,MARIBOR,3031,311,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
891640,1075,OSTROŽNO,CELJE,2999,3,,,,,,,5,1,2,,,109.14,,,,2018,1220301 - Poslovni prostori,nadstropje,,416.7,364.4, poslovni prostor | skupni komunikacijski prostor,109.14,,,,519892.16,122007.32,2025
891626,1725,AJDOVŠČINA,LJUBLJANA,585,90,,LJUBLJANA,AJDOVŠČINA,4,,90,5,0,3,,,24.39,,,,1980,9 - poslovni del stavbe,nadstropje,,1267.7,1267.7, poslovni prostor,24.39,,,,461694.78,101640.61,2025
891630,1725,AJDOVŠČINA,LJUBLJANA,585,90,,LJUBLJANA,AJDOVŠČINA,4,,90,5,0,3,,,142.2,,,,1980,9 - poslovni del stavbe,nadstropje,,1267.7,1267.7, poslovni prostor,142.2,,,,461694.78,101640.61,2025
891630,1725,AJDOVŠČINA,LJUBLJANA,585,5,,LJUBLJANA,AJDOVŠČINA,4,,5,4,0,,,,47.5,,,,1980,16 - garažno parkirno mesto,klet,,47.5,47.5, garažni parkirni prostor,47.5,,,,461694.78,101640.61,2025
891635,1725,AJDOVŠČINA,LJUBLJANA,585,4,,LJUBLJANA,AJDOVŠČINA,4,,4,4,0,,,,15,,,,1980,16 - garažno parkirno mesto,klet,,380.7,380.7, garažni parkirni prostor,15,,,,461694.78,101640.61,2025
891637,1725,AJDOVŠČINA,LJUBLJANA,585,85,,LJUBLJANA,AJDOVŠČINA,4,,85,9,1,3,,,54.73,,,,1980,"49 - banka, pošta, zavarovalnica",nadstropje,,1263.4,1263.4, poslovni prostor,54.73,0,,,461694.78,101640.61,2025
891610,2102,KOKRICA,KRANJ,177,1,,KOKRICA,CESTA NA BRDO,56,,,14,0,,,,120,,,,1975,1 - Stanovanje v enostanovanjski stavbi,pritličje,,313,140," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",120,,,,450818.99,125705.16,2025
891608,1379,SEVNICA,SEVNICA,1167,1,,,,,,,11,0,,,,50,,,,1975,17 - del stavbe za industrijsko rabo,pritličje,,872,872, proizvodni in skladiščni prostor,50,,,,523345.7,97366.95,2025
891605,1480,POTOV VRH,NOVO MESTO,572,1,,VELIKI SLATNIK,,6,a,,2,1,,,,52.27,,,,1989,1 - stanovanje v enostanovanjski stavbi,nadstropje,,345.3,316.8," bivalni prostor | odprta terasa, balkon, loža | tehnični prostor",52.27,,,,517561.47,72954.54,2025
891609,964,VELENJE,VELENJE,1446,82,GARAŽA,VELENJE,CESTA BORISA KRAIGHERJA,4,,82,4,0,,,,11.76,,,,1965,15 - Garaža,nadstropje,,11.6,11.6, garaža,,,,,508520.7,135453.23,2025
891650,1725,AJDOVŠČINA,LJUBLJANA,597,6,,LJUBLJANA,SLOVENSKA CESTA,56,,2,15,1,,,,25,,,,1965,9 - poslovni del stavbe,klet,,1271.6,1271.6, poslovni prostor,25,,,,461807.15,101945.59,2025
891607,1379,SEVNICA,SEVNICA,1167,1,,,,,,,11,0,,,,75,,,,1975,17 - del stavbe za industrijsko rabo,pritličje,,872,872, proizvodni in skladiščni prostor,75,,,,523345.7,97366.95,2025
891617,1077,CELJE,CELJE,109,1,A-IC-2,CELJE,LJUBLJANSKA CESTA,37,,,5,0,3,,,115.73,,,,1971,1230401 - Prostori za storitvene dejavnosti,klet,,863.5,673.1," lokal, prodajalna",,,,,519155.18,121675.64,2025
891351,606,RANCA,PESNICA,336,1,,RANCA,RANCA,25,F,,1,1,,,,96.8,,,,1974,1 - stanovanje v enostanovanjski stavbi,pritličje,,96.8,35," bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",35,,,,550903.96,165175.67,2025
891350,694,ROGOZA,HOČE-SLIVNICA,110,1,,,,,,1,11,1,,,,94,,,,1989,17 - del stavbe za industrijsko rabo,pritličje,,94,94, proizvodni in skladiščni prostor,94,,,,552203.45,151618.9,2025
891342,657,MARIBOR GRAD,MARIBOR,2574,19,,MARIBOR,TRG LEONA ŠTUKLJA,5,,19,5,0,3,,,22.6,,,,1980,9 - Poslovni del stavbe,nadstropje,,22.5,22.5, poslovni prostor,22.6,,,,549719.65,157940.34,2025
891341,657,MARIBOR-GRAD,MARIBOR,2574,17,,MARIBOR,TRG LEONA ŠTUKLJA,5,,17,5,0,3,,,15.2,,,,1980,9 - poslovni del stavbe,nadstropje,,14.6,14.6, poslovni prostor,15.2,,,,549719.65,157940.34,2025
891340,657,MARIBOR-GRAD,MARIBOR,2574,16,,MARIBOR,TRG LEONA ŠTUKLJA,5,,16,5,0,3,,,20.8,,,,1980,9 - poslovni del stavbe,nadstropje,,20.9,20.9, poslovni prostor,20.8,,,,549719.65,157940.34,2025
891347,655,MELJE,MARIBOR,552,29,,MARIBOR,MELJSKA CESTA,74,,13,2,1,,,,36.4,,,,1870,2 - Stanovanje,pritličje,,36.4,36.4, bivalni prostor,36.4,,,,551269.72,157993.69,2025
891348,655,MELJE,MARIBOR,552,28,,MARIBOR,MELJSKA CESTA,74,,12,2,1,,,,30.6,,,,1870,2 - Stanovanje,pritličje,,30.6,30.6, bivalni prostor,30.6,,,,551269.72,157993.69,2025
891343,655,MELJE,MARIBOR,552,24,,MARIBOR,MELJSKA CESTA,74,,9,2,1,,,,51.5,,,,1870,2 - Stanovanje,nadstropje,,51.5,51.5, bivalni prostor,51.5,,,,551269.72,157993.69,2025
891346,655,MELJE,MARIBOR,552,26,,MARIBOR,MELJSKA CESTA,74,,10,2,1,,,,44.3,,,,1870,2 - Stanovanje,pritličje,,44.3,44.3, bivalni prostor,44.3,,,,551269.72,157993.69,2025
891349,655,MELJE,MARIBOR,552,23,,MARIBOR,MELJSKA CESTA,74,,8,2,1,,,,25,,,,1870,2 - Stanovanje,nadstropje,,25,25, bivalni prostor,25,,,,551269.72,157993.69,2025
891344,655,MELJE,MARIBOR,552,31,,MARIBOR,MELJSKA CESTA,74,,15,2,1,,,,50.2,,,,1870,2 - Stanovanje,pritličje,,50.2,50.2, bivalni prostor,50.2,,,,551269.72,157993.69,2025
891345,655,MELJE,MARIBOR,552,27,,MARIBOR,MELJSKA CESTA,74,,11,2,1,,,,67.1,,,,1870,2 - Stanovanje,pritličje,,57.2,57.2, bivalni prostor,67.1,,,,551269.72,157993.69,2025
892361,107,MARTJANCI,MORAVSKE TOPLICE,25,1,1,MARTJANCI,,5,a,1,6,0,2,,,207.9,,,,1995,17 - del stavbe za industrijsko rabo,pritličje,,207.9,207.9, proizvodni in skladiščni prostor,207.9,,,,590738.07,172498.67,2025
892361,107,MARTJANCI,MORAVSKE TOPLICE,25,2,2,MARTJANCI,,5,a,2,5,0,2,,,40.3,,,,1995,9 - poslovni del stavbe,pritličje,,40.3,40.3, poslovni prostor,40.3,,,,590738.07,172498.67,2025
892424,1783,GROSUPLJE NASELJE,GROSUPLJE,2398,36,STANOVANJE 1,GROSUPLJE,STRANSKA POT III,6,a,1,2,1,,,,18.8,,,,2006,2 - stanovanje,klet,,103.4,103.4, bivalni prostor,,,,,473411.85,90890.04,2025
892813,1736,BRINJE I,LJUBLJANA,3327,149,pritličje sever,LJUBLJANA,DUNAJSKA CESTA,128,a,9,5,1,2,,,212,,,,2001,9 - poslovni del stavbe,pritličje,,498.7,427.3, poslovni prostor | skupne sanitarije | skupni komunikacijski prostor | tehnični prostor,212,,,,462317.13,104286.32,2025
892813,1736,BRINJE I,LJUBLJANA,3327,136,,,,,,,3,0,,,,12.4,,,,2001,16 - garažno parkirno mesto,klet,,12.4,12.4, garažni parkirni prostor,12.4,,,,462317.13,104286.32,2025
892916,1736,BRINJE I,LJUBLJANA,3327,196,"124,125",LJUBLJANA,DUNAJSKA CESTA,128,a,3,5,1,3,,,79.97,,,,2001,9 - poslovni del stavbe,nadstropje,,602.4,458.4," odprta terasa, balkon, loža | poslovni prostor | proizvodni in skladiščni prostor | skupne sanitarije | skupni komunikacijski prostor | tehnični prostor",79.97,,,,462317.13,104286.32,2025
892916,1736,BRINJE I,LJUBLJANA,3327,184,,,,,,,3,0,,,,12.4,,,,2001,16 - garažno parkirno mesto,klet,,12.4,12.4, garažni parkirni prostor,12.4,,,,462317.13,104286.32,2025
892649,1783,GROSUPLJE NASELJE,GROSUPLJE,2398,8,STANOVANJE 8,GROSUPLJE,STRANSKA POT III,6,a,8,2,1,,,,54.5,,,,2006,2 - stanovanje,nadstropje,,54.5,50.6," bivalni prostor | odprta terasa, balkon, loža",,,,,473411.85,90890.04,2025
897639,400,PTUJ,PTUJ,227,18,,PTUJ,CIRIL-METODOV DREVORED,17,,18,2,1,,,,35,,,,1968,2 - stanovanje,nadstropje,,35.5,31.5, bivalni prostor | klet,31.5,,,,567418.64,142886.55,2025
897638,392,KRČEVINA PRI PTUJU,PTUJ,244,4,,PTUJ,OREŠJE,43,,4,2,1,,,,42,,,,1800,2 - stanovanje,pritličje,,42,42, bivalni prostor,42,,,,565549.32,143787.77,2025
894256,1959,DOMŽALE,DOMŽALE,5573,61,,DOMŽALE,LJUBLJANSKA CESTA,72,,61,5,0,3,,,80,,,,1982,9 - poslovni del stavbe,nadstropje,,80,67.9, poslovni prostor,67.9,,,,468593.82,111194.35,2025
895357,2594,ANKARAN,ANKARAN,470,1,FERSPED,,,,,,5,1,2,,,13.2,,,,2023,9 - poslovni del stavbe,pritličje,,53.6,53.6, poslovni prostor,,,,,403194.89,47363.16,2025
895416,2594,ANKARAN,ANKARAN,470,1,INTEREUROPA,,,,,,5,1,2,,,13.2,,,,2023,9 - poslovni del stavbe,pritličje,,53.6,53.6, poslovni prostor,13.2,,,,403194.89,47363.16,2025
895502,2605,KOPER,KOPER,1625,1,,,,,,,14,0,,,,15,,,,1962,21 - Skladišče,pritličje,,12806.3,12806.3, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,15,,,,401142.52,46312.38,2025
895605,2636,BEŽIGRAD,LJUBLJANA,3643,44,,LJUBLJANA,PERIČEVA ULICA,31,,25,2,0,,,,73.76,,,,1996,2 - stanovanje,nadstropje,,80,64.4," bivalni prostor | odprta terasa, balkon, loža",73.76,,,,462206.08,103126.56,2025
891379,658,KOROŠKA VRATA,MARIBOR,2205,710,,MARIBOR,KOROŠKA CESTA,74,,710,2,1,,,,39.8,,,,2007,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,39.8,29.8," bivalni prostor | klet | odprta terasa, balkon, loža",29.8,,,,548636.13,157965.43,2025
891378,2636,BEŽIGRAD,LJUBLJANA,2962,6,,LJUBLJANA,ŠTIHOVA ULICA,24,,106,2,1,,,,61,,,,1989,2 - Stanovanje,nadstropje,,61,50.3," bivalni prostor | klet | zaprta terasa, balkon, loža",50.3,,,,462467.79,102720.17,2025
891380,1727,POLJANSKO PREDMESTJE,LJUBLJANA,321,5,,LJUBLJANA,ULICA JANEZA PAVLA II.,5,,5,2,1,,,,45.2,,,,1908,2 - stanovanje,nadstropje,,45.2,40.2, bivalni prostor | klet,40.2,,,,462460.06,101219.44,2025
892839,1736,BRINJE I,LJUBLJANA,3327,134,,,,,,,3,0,,,,12.4,,,,2001,16 - garažno parkirno mesto,klet,,12.4,12.4, garažni parkirni prostor,12.4,,,,462317.13,104286.32,2025
892916,1736,BRINJE I,LJUBLJANA,3327,183,,,,,,,3,0,,,,12.5,,,,2001,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,462317.13,104286.32,2025
892646,1783,GROSUPLJE NASELJE,GROSUPLJE,2398,38,STANOVANJE 7,GROSUPLJE,STRANSKA POT III,6,a,7,2,1,,,,46.2,,,,2006,2 - stanovanje,nadstropje,,89.9,52.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,,,473411.85,90890.04,2025
894120,1738,DRAVLJE,LJUBLJANA,1791,3,N09/1,LJUBLJANA,CESTA LJUBLJANSKE BRIGADE,9,A,3,5,1,3,,,10.31,,,,1970,9 - Poslovni del stavbe,pritličje,,498.8,498.8, poslovni prostor,10.31,,,,460000.33,104801.1,2025
894326,2062,STUDENO,ŽELEZNIKI,689,9,,ŽELEZNIKI,ČEŠNJICA,54,,9,8,0,3,,,56,,,,1950,22 - del stavbe za kulturo in razvedrilo,nadstropje,,120,120, poslovni prostor,56,,,,436162.05,121031.7,2025
894148,1738,DRAVLJE,LJUBLJANA,1791,3,N10,LJUBLJANA,CESTA LJUBLJANSKE BRIGADE,9,A,3,5,1,3,,,19.4,,,,1970,9 - poslovni del stavbe,pritličje,,498.8,498.8, poslovni prostor,19.4,,,,460000.33,104801.1,2025
897909,1835,HOTIČ,LITIJA,333,16,,LITIJA,TRG NA STAVBAH,13,,16,2,1,,,,68.4,,,,1963,2 - stanovanje,nadstropje,,68.4,58.8," bivalni prostor | klet | odprta terasa, balkon, loža",68.4,,,,486802.77,102162.96,2025
897889,2706,ZELENA JAMA,LJUBLJANA,657,7,,LJUBLJANA,JELINČIČEVA ULICA,3,,7,2,1,,,,41.8,,,,2023,2 - stanovanje,nadstropje,,41.8,32.6," bivalni prostor | odprta terasa, balkon, loža",32.6,,,,463741.78,102921.02,2025
897890,2706,ZELENA JAMA,LJUBLJANA,657,24,,LJUBLJANA,JELINČIČEVA ULICA,3,,24,2,1,,,,40.5,,,,2023,2 - stanovanje,nadstropje,,40.5,31.4," bivalni prostor | odprta terasa, balkon, loža",31.4,,,,463741.78,102921.02,2025
897916,2392,AJDOVŠČINA,AJDOVŠČINA,2166,1,,AJDOVŠČINA,MIRCE,14,,,11,0,,,,1289,,,,2020,17 - del stavbe za industrijsko rabo,pritličje,,6245.4,6245.4, proizvodni in skladiščni prostor,1289,,,,414498,83026,2025
897917,1095,VITANJE,VITANJE,266,2,,VITANJE,DOLIŠKA CESTA,24,a,,15,1,,,,23,,,,1980,1 - stanovanje v enostanovanjski stavbi,nadstropje,,270,270, bivalni prostor,,,,,522902.33,138406.94,2025
897893,2631,PORTOROŽ,PIRAN,2512,16,1,PORTOROŽ,STRMA POT,1,,16,2,1,,,,15.5,,,,1929,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,15.5,15.5, bivalni prostor,15.5,,,,390350.79,42453.7,2025
897889,2706,ZELENA JAMA,LJUBLJANA,654,31,,,,,,,3,0,,,,12.5,,,,2023,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,463751.54,102944.52,2025
897901,1835,HOTIČ,LITIJA,123,1,,LITIJA,CESTA ZASAVSKEGA BATALJONA,2,,,15,1,,,,64.21,,,,1956,9 - poslovni del stavbe,klet,,1467,1235, poslovni prostor,,,,,486583.63,102271.19,2025
897889,2706,ZELENA JAMA,LJUBLJANA,657,60,,,,,,,14,0,,,,3.1,,,,2023,33 - klet,klet,,3.1,3.1, klet,3.1,,,,463741.78,102921.02,2025
897914,2100,KRANJ,KRANJ,1892,1,,KRANJ,JENKOVA ULICA,4,,1,2,1,,,,71,,,,1800,2 - stanovanje,pritličje,,71,71, bivalni prostor,71,,,,450277.15,122431.04,2025
897899,1739,ZGORNJA ŠIŠKA,LJUBLJANA,606,1,SREDNJI DEL 1. NADSTROPJE,LJUBLJANA,CELOVŠKA CESTA,175,,,5,0,3,,,90,,,,1965,9 - poslovni del stavbe,pritličje,,1583.8,1016.9," odprta terasa, balkon, loža | poslovni prostor | proizvodni in skladiščni prostor | skupne sanitarije | skupni komunikacijski prostor | tehnični prostor",78,,,,460086.64,104011.24,2025
897918,1728,LJUBLJANA MESTO,LJUBLJANA,162,7,,LJUBLJANA,STARI TRG,6,,7,2,1,,,,59.2,,,,1982,2 - stanovanje,nadstropje,,59.2,57, bivalni prostor | klet,57,,,,461773.64,101019.58,2025
897928,1753,VIŽMARJE,LJUBLJANA,3373,6,1 nadstropje,LJUBLJANA,TACENSKA CESTA,26,,6,5,0,3,,,20.4,,,"1 nadstropje 415 m2 + balkoni 18,96 m2",2009,9 - Poslovni del stavbe,nadstropje,,448.7,410.4," odprta terasa, balkon, loža | poslovni prostor",20.4,,,,458407.81,107027.46,2025
897923,1723,VIČ,LJUBLJANA,4534,112,,,,,,112,3,1,,,,12.5,,,,2006,16 - garažno parkirno mesto,pritličje,,12.5,12.5, garažni parkirni prostor,12.5,,,,459561.93,100451.84,2025
897923,1723,VIČ,LJUBLJANA,4534,36,,LJUBLJANA,TRŽAŠKA CESTA,82,a,16,2,1,,,,60,,,,2006,2 - stanovanje,nadstropje,,72.8,60," bivalni prostor | klet | odprta terasa, balkon, loža",60,,,,459561.93,100451.84,2025
897898,2455,SEŽANA,SEŽANA,2525,413,,SEŽANA,ULICA IVANA TURŠIČA,20,,413,4,0,,,,23,,,,2007,2 - stanovanje,nadstropje,,87.1,71.2," bivalni prostor | bivalni prostor | klet | klet | odprta terasa, balkon, loža | odprta terasa, balkon, loža",23,,,,411480.26,63876.71,2025
897898,2455,SEŽANA,SEŽANA,2525,413,,SEŽANA,ULICA IVANA TURŠIČA,20,,413,2,1,,,,50,,,,2007,2 - stanovanje,nadstropje,,87.1,71.2," bivalni prostor | bivalni prostor | klet | klet | odprta terasa, balkon, loža | odprta terasa, balkon, loža",50,,,,411480.26,63876.71,2025
897925,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,67,,LJUBLJANA,BARVARSKA STEZA,6,,67,2,1,,,,146,,,,2005,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,146,128.5," bivalni prostor | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",146,,,,462278.25,101376.73,2025
897925,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,280,,,,,,,14,1,,,,8.2,,,,2005,1274012 - Kurilnica,klet,,8.2,8.2, klet,8.2,,,,462278.25,101376.73,2025
897905,2100,KRANJ,KRANJ,1969,4,,KRANJ,TAVČARJEVA ULICA,39,,4,2,1,,,,49.7,,,,1850,2 - stanovanje,nadstropje,,52.6,49.7, bivalni prostor | klet,49.7,,,,450376.09,122291.03,2025
897907,2100,KRANJ,KRANJ,2168,1,,,,,,,14,1,,,,20.8,,,,1900,33 - Klet,pritličje,,20.8,20.8, klet,20.8,,,,450236.88,122126.81,2025
897891,679,RAZVANJE,MARIBOR,1428,1,OE 280 BUM,RAZVANJE,TRŽAŠKA CESTA,87,,,8,0,2,,,670,,,,2008,10 - trgovski del stavbe,klet,,17785.4,11216.6," lokal, prodajalna | odprta terasa, balkon, loža",670,,,,550181.06,153342.19,2025
897896,1753,VIŽMARJE,LJUBLJANA,1678,1,,LJUBLJANA,TACENSKA CESTA,95,,,2,1,,,,26,,,,1900,1 - stanovanje v enostanovanjski stavbi,pritličje,,200,180, bivalni prostor,26,,,,458379.11,107752.69,2025
897915,2100,KRANJ,KRANJ,1892,3,,KRANJ,JENKOVA ULICA,4,,3,2,1,,,,62,,,,1800,2 - stanovanje,nadstropje,,103.8,62," bivalni prostor | klet | odprta terasa, balkon, loža",62,,,,450277.15,122431.04,2025
897890,2706,ZELENA JAMA,LJUBLJANA,657,69,,,,,,,14,0,,,,3.8,,,,2023,33 - klet,klet,,3.8,3.8, klet,3.8,,,,463741.78,102921.02,2025
897895,1753,VIŽMARJE,LJUBLJANA,1680,1,,,,,,,9,1,2,,,257.2,,,,1990,26 - športna dvorana,pritličje,,257.2,257.2, poslovni prostor,257.2,1,1,50,458355.14,107746.59,2025
897897,2459,LOKEV,SEŽANA,201,1,,LOKEV,,161,,,6,0,2,,,82,,,,1800,12 - del stavbe za opravljanje storitev,pritličje,,82,16," lokal, prodajalna",,,,,416684.38,58415.65,2025
897900,1835,HOTIČ,LITIJA,123,1,,Litija,Cesta Zasavskega bataljona,2,,,5,1,2,,,15.81,,,,1956,1220301 - Poslovni prostori,klet,,1467,1235, poslovni prostor,,,,,486583.63,102271.19,2025
897894,1456,NOVO MESTO,NOVO MESTO,879,16,,NOVO MESTO,PREŠERNOV TRG,8,,6,5,0,2,,,24.1,,,,1895,9 - Poslovni del stavbe,pritličje,,24.1,24.1, poslovni prostor,24.1,,,,512988.05,73849.57,2025
897892,105,MURSKA SOBOTA,MURSKA SOBOTA,10230,1,OE 299 BUM,MURSKA SOBOTA,MARKIŠAVSKA ULICA,30,,,8,0,2,,,500,,,,2008,10 - trgovski del stavbe,pritličje,,14076.9,9825.2," lokal, prodajalna",500,,,,589681.55,170845.61,2025
897908,2100,KRANJ,KRANJ,821,3,,KRANJ,TOMŠIČEVA ULICA,46,,3,2,1,,,,79.7,,,,1800,2 - stanovanje,nadstropje,,103.7,79.7, bivalni prostor | prostor z omejeno uporabo,79.7,,,,450245.06,122183.5,2025
897902,1835,HOTIČ,LITIJA,123,1,,LITIJA,CESTA ZASAVSKEGA BATALJONA,2,,,15,1,,,,64.21,,,,1956,9 - poslovni del stavbe,klet,,1467,1235, poslovni prostor,,,,,486583.63,102271.19,2025
897904,2100,KRANJ,KRANJ,754,2,,KRANJ,TAVČARJEVA ULICA,43,,2,2,1,,,,85.9,,,,1750,2 - stanovanje,nadstropje,,85.9,85.9, bivalni prostor,85.9,,,,450357.66,122234.37,2025
897906,2100,KRANJ,KRANJ,458,2,,KRANJ,LJUBLJANSKA CESTA,6,,2,2,0,,,,55,,,,1930,2 - Stanovanje,pritličje,,55,55, bivalni prostor,55,,,,450164.9,122274.8,2025
897911,2100,KRANJ,KRANJ,781,2,,KRANJ,GLAVNI TRG,21,,2,2,1,,,,85.8,,,,1750,2 - stanovanje,nadstropje,,85.8,85.8, bivalni prostor,85.8,,,,450279.88,122380.25,2025
897927,1728,LJUBLJANA MESTO,LJUBLJANA,304,5,,LJUBLJANA,KRIŽEVNIŠKA ULICA,14,,6,2,1,,,,148.5,,,,1700,2 - stanovanje,nadstropje,,148.5,145.3, bivalni prostor | klet,,,,,461647.76,100836.31,2025
897924,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,67,,LJUBLJANA,BARVARSKA STEZA,6,,67,2,1,,,,146,,,,2005,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,146,128.5," bivalni prostor | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",146,,,,462278.25,101376.73,2025
897924,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,280,,,,,,,14,1,,,,8.2,,,,2005,1274012 - Kurilnica,klet,,8.2,8.2, klet,8.2,,,,462278.25,101376.73,2025
897890,2706,ZELENA JAMA,LJUBLJANA,654,87,,,,,,,3,0,,,,12.5,,,,2023,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,463751.54,102944.52,2025
897894,1456,NOVO MESTO,NOVO MESTO,879,21,,,,,,,14,0,,,,3.2,,,,1895,38 - Skupne sanitarije,pritličje,,3.2,3.2, skupne sanitarije,3.2,,,,512988.05,73849.57,2025
897924,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,332,,,,,,,3,1,,,,12,,,,2005,1242002 - Garaža,klet,,12,12, garaža,12,,,,462278.25,101376.73,2025
897925,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,332,,,,,,,3,1,,,,12,,,,2005,1242002 - Garaža,klet,,12,12, garaža,12,,,,462278.25,101376.73,2025
897912,1738,DRAVLJE,LJUBLJANA,13,74,,LJUBLJANA,BRILEJEVA ULICA,14,,,15,0,,,,31.7,,,,1982,13 - Skupna raba,pritličje,,64.9,64.9, skupni komunikacijski prostor,,,,,459094.93,105136.53,2025
898166,657,MARIBOR-GRAD,MARIBOR,1388,2,,MARIBOR,TYRŠEVA ULICA,2,,2,2,1,,,,108.2,,,,1960,9 - poslovni del stavbe,pritličje,,108.2,93.8, poslovni prostor | skupne sanitarije,93.8,,,,549587.12,158089.07,2025
898218,1409,BREZOVICA,MIRNA,177,1,,,,,,,11,1,,,,456.1,,,,1980,17 - del stavbe za industrijsko rabo,pritličje,,456.1,456.1, proizvodni in skladiščni prostor,456.1,,,,503669.62,88760.73,2025
898212,1077,CELJE,CELJE,1022,53,P8,CELJE,LJUBLJANSKA CESTA,20,,53,5,1,3,,,13.75,,,,1997,9 - Poslovni del stavbe,nadstropje,,233.6,174.9, poslovni prostor | skupne sanitarije | skupni komunikacijski prostor,,,,,519927.65,121498.08,2025
898223,1854,TIHABOJ,LITIJA,162,1,,TIHABOJ,,28,,,1,0,,,,450,,,,1992,1 - stanovanje v enostanovanjski stavbi,pritličje,,768.5,119.1," bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | tehnični prostor",450,,,,500778.5,94628.6,2025
898217,681,POBREŽJE,MARIBOR,1611,302,,MARIBOR,ULICA VELJKA VLAHOVIĆA,37,,50,2,1,,,,46.1,,,,1977,2 - stanovanje,nadstropje,,46.1,42.5," bivalni prostor | klet | zaprta terasa, balkon, loža",42.5,,,,551787.58,156854.92,2025
898226,2306,ROŽNA DOLINA,NOVA GORICA,680,1,Del pisarne,AJŠEVICA,AJŠEVICA,9, ,1,5,0,2,,,8,,,,1968,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,pritličje,,74.5,69.1, bivalni prostor | klet,8,,,,398622.95,90515.37,2025
